incident_id,incident_entity,peer_name,peer_country,latitude,longitude,confidence,verification_status,exposure_reason,source_type,source_url,source_citation
ATK-SEMI-061,Nvidia (NVDA),"Advanced Micro Devices, Inc. (AMD)",United States,39.7837304,-100.445882,MEDIUM,unverified_access_blocked,"As the other maker of export-controlled AI data-center GPUs, AMD faces the same risk that its accelerators are relabeled and smuggled to China through shell firms and misclassification.",news_report,https://www.cnbc.com/2025/12/09/us-attorneys-office-southern-district-of-texas-prosecutors-nvidia-chips-h200-h100-smuggle-china.html,CNBC: US uncovers scheme to reroute Nvidia GPUs to China; export-controlled AI-chip diversion
ATK-SEMI-061,Nvidia (NVDA),Dell Technologies Inc.,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"As a top OEM integrator/distributor of Nvidia GPU servers, Dell's authorized channel is exposed to the same diversion-through-legitimate-distribution scheme used in the takedown.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-061,Nvidia (NVDA),"Super Micro Computer, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"A major AI-server builder shipping Nvidia GPUs, Supermicro faces the same third-party-exploitation risk that its systems become the vehicle for controlled-GPU diversion to China.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-062,Advantest Corporation,"Teradyne, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,citation_mismatch_downgraded,"Teradyne is Advantest's principal rival in automatic test equipment; a ransomware intrusion at this other near-sole-source ATE vendor would be the same supply-chain governance risk for Intel, Samsung and TSMC.",unverified_citation,,"Original citation (https://www.securityweek.com/chip-testing-giant-advantest-hit-by-ransomware/) checked and does not mention Teradyne, Inc. in support of this claim; downgraded to unverified."
ATK-SEMI-062,Advantest Corporation,"Cohu, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"A semiconductor test-and-handling equipment supplier, Cohu is part of the same concentrated back-end test toolchain whose compromise creates supply-chain exposure for chipmakers.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-062,Advantest Corporation,KLA Corporation,United States,33.667185,-112.1268768,DIRECTIONAL,model_inference,"As a dominant process-control and inspection-equipment vendor to the same chipmakers, KLA is a critical single-source tool node whose ransomware intrusion would raise identical governance questions.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-062,Advantest Corporation,Advantest Corporation,Japan,36.5748441,139.2394179,CONFIRMED,confirmed,"The affected entity itself — the leading ATE supplier whose contained ransomware intrusion is a supply-chain governance question for Intel, Samsung and TSMC as disclosed on 19 February 2026.",company,https://www.advantest.com/en/news/2026/20260219.html,"Advantest official statement: responding to cybersecurity (ransomware) incident, 19 Feb 2026"
ATK-SEMI-063,Trio-Tech Singapore subsidiary,Advantest Corporation,Japan,36.5748441,139.2394179,REPORTED,confirmed,"Advantest, hit by ransomware weeks earlier, is a larger back-end test/reliability node whose intrusion posed the same supply-chain-cyber risk to automotive/aerospace/defense chip customers.",news_report,https://www.helpnetsecurity.com/2026/02/23/advantest-suffers-ransomware-attack/,Help Net Security: Advantest ransomware attack (semiconductor test vendor)
ATK-SEMI-063,Trio-Tech Singapore subsidiary,"Teradyne, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"As a major test-equipment maker serving the same automotive/aerospace/defense chip supply chain, Teradyne shares the reliability-test-node exposure that made Trio-Tech a valuable ransomware target.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-063,Trio-Tech Singapore subsidiary,"Amkor Technology, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"A leading outsourced assembly-and-test (OSAT) provider running back-end test/reliability nodes for automotive and defense chips, Amkor faces the same supply-chain-cyber and SEC material-disclosure exposure.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-063,Trio-Tech Singapore subsidiary,ASE Technology Holding Co.,Taiwan,23.9739374,120.9820179,DIRECTIONAL,model_inference,"The world's largest OSAT firm, ASE operates reliability-test nodes serving automotive/aerospace/defense customers and carries the same ransomware and data-exfiltration exposure as Trio-Tech.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-064,Jensen Huang,"Advanced Micro Devices, Inc. (AMD)",United States,39.7837304,-100.445882,MEDIUM,unverified_access_blocked,"As the other US maker of AI accelerators sold into China, AMD (CEO Lisa Su) faces the same congressional-accountability and export-control-compliance scrutiny over its most politically charged revenue line.",news_report,https://www.cnbc.com/2026/06/08/nvidia-jensen-huang-senate-elizabeth-warren-ai-china-export-controls.html,"CNBC: Huang declines Senate testimony on AI, China and export controls (AI-chip China-sales scrutiny)"
ATK-SEMI-064,Jensen Huang,Intel Corporation,United States,30.2623935,-97.7934026,DIRECTIONAL,model_inference,"With AI/data-center chips and substantial China exposure, Intel's leadership is subject to the same Senate-Banking export-control and national-security accountability pressure.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SEMI-064,Jensen Huang,Qualcomm Incorporated,United States,39.7837304,-100.445882,MEDIUM,unverified_access_blocked,"Booking ~46% of revenue in China, Qualcomm's executives face parallel congressional and export-control scrutiny over China dependence and compliance, as its SAMR probe already shows.",regulatory,https://www.banking.senate.gov/newsroom/minority/warren-probes-nvidias-compliance-with-export-control-laws-and-regulations,Senate Banking Committee: Warren probes NVIDIA export-control compliance (China-sales oversight)
ATK-SEMI-064,Jensen Huang,"Micron Technology, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"As a memory maker at the center of US-China chip tensions and a past SAMR target, Micron's leaders are exposed to the same congressional demand for testimony on China business and export controls.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-001,AT&T (T),"Ticketmaster (Live Nation Entertainment, Inc.)",United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"Ticketmaster was a named victim of the same UNC5537/ShinyHunters Snowflake campaign (~560M records claimed), sharing the identical no-MFA cloud-tenant credential-abuse exposure.",news_report,https://www.skyhighsecurity.com/about/resources/intelligence-digest/ticketmasters-encore-how-shinyhunters-hacked-the-show.html,Confirms Ticketmaster as a named victim of the UNC5537/ShinyHunters Snowflake campaign with 560M+ records compromised via credential abuse of MFA-less tenants.
ATK-SW-001,AT&T (T),"Banco Santander, S.A.",Spain,40.3870075,-3.7435124,CONFIRMED,confirmed,"Santander was compromised in the same Snowflake campaign via stolen single-factor credentials, exposing the shared risk of cloud tenants without enforced MFA.",news_report,https://en.wikipedia.org/wiki/Snowflake_data_breach,Wikipedia (Snowflake data breach): Santander among ~165 affected Snowflake customers
ATK-SW-001,AT&T (T),"Advance Auto Parts, Inc.",United States,31.1959038,-81.4869414,MEDIUM,resourced_correctly,Advance Auto Parts' Snowflake environment was accessed and exfiltrated in the same campaign after credentials harvested by infostealers logged into a tenant lacking MFA.,news_report,https://www.cybersecuritydive.com/news/advance-auto-parts-snowflake-data-breach/721353/,"Confirms Advance Auto Parts' Snowflake environment was breached in the same UNC5537 campaign via infostealer-harvested credentials, exposing 2.3M individuals' data."
ATK-SW-001,AT&T (T),Neiman Marcus Group,United States,39.7837304,-100.445882,REPORTED,confirmed,"Neiman Marcus was another Snowflake-tenant victim of the same infostealer-credential campaign, illustrating the shared cloud shared-responsibility MFA-gap exposure.",vendor_report,https://www.nightfall.ai/blog/what-happened-in-the-snowflake-data-breach,Nightfall AI: Snowflake breach victims including Neiman Marcus
ATK-SW-002,AT&T Inc.,"Ticketmaster (Live Nation Entertainment, Inc.)",United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"Ticketmaster stored bulk data in a Snowflake-hosted warehouse breached in the same campaign, sharing AT&T's third-party cloud-warehouse exfiltration exposure via single-factor credentials.",news_report,https://www.skyhighsecurity.com/about/resources/intelligence-digest/ticketmasters-encore-how-shinyhunters-hacked-the-show.html,"Confirms Ticketmaster's data was hosted in Snowflake and exfiltrated in the same campaign, sharing AT&T's third-party cloud-warehouse credential-abuse exposure."
ATK-SW-002,AT&T Inc.,"LendingTree, Inc.",United States,39.7837304,-100.445882,REPORTED,confirmed,"LendingTree (via subsidiary QuoteWizard) was affected in the same Snowflake breach, exposing the shared risk of sensitive data in third-party cloud warehouses without MFA.",news_report,https://en.wikipedia.org/wiki/Snowflake_data_breach,Wikipedia (Snowflake data breach): LendingTree among affected companies
ATK-SW-002,AT&T Inc.,"Banco Santander, S.A.",Spain,40.3870075,-3.7435124,CONFIRMED,confirmed,"Santander's third-party cloud data-warehouse instance was exfiltrated in the same campaign, mirroring AT&T's single-factor-credential exposure on Snowflake-hosted data.",vendor_report,https://cloudsecurityalliance.org/blog/2025/05/07/unpacking-the-2024-snowflake-data-breach,Cloud Security Alliance: 2024 Snowflake breach analysis (Santander affected)
ATK-SW-002,AT&T Inc.,Bausch Health Companies Inc.,Canada,61.0666922,-107.991707,MEDIUM,resourced_correctly,"Bausch Health was named among the Snowflake-tenant victims, sharing the third-party-warehouse data-exfiltration risk from unenforced multi-factor authentication.",news_report,https://www.404media.co/hacker-breaches-pharma-giant-bausch-health-wants-to-extort-dea/,"Confirms Bausch Health was breached via its Snowflake environment (1.6M DEA records, 3TB data) by the same UNC5537/ShinyHunters/Sp1d3rHunters actors, supporting the shared third-party-warehouse exfiltration exposure."
ATK-SW-003,Delta Air Lines,"United Airlines Holdings, Inc.",United States,39.7837304,-100.445882,REPORTED,confirmed,"United was among the airlines grounded by the same CrowdStrike Channel File 291 update, sharing the identical exposure to a kernel-level security-agent faulty content push.",news_report,https://en.wikipedia.org/wiki/2024_Delta_Air_Lines_disruption,Wikipedia (2024 Delta disruption): CrowdStrike update grounded airlines including United and American
ATK-SW-003,Delta Air Lines,American Airlines Group Inc.,United States,39.7837304,-100.445882,REPORTED,confirmed,"American Airlines was disrupted by the same fleet-wide Windows crash from the CrowdStrike Falcon update, exposing the shared reliance on a single kernel-mode security vendor.",news_report,https://www.techtarget.com/whatis/feature/Explaining-the-largest-IT-outage-in-history-and-whats-next,"TechTarget: CrowdStrike outage grounded airlines, halted hospitals/banks worldwide"
ATK-SW-003,Delta Air Lines,Microsoft Corporation,United States,36.1512942,-86.8203181,REPORTED,confirmed,"As the Windows platform whose ~8.5M kernel hosts crash-looped, Microsoft shares the software-supply-chain exposure where a third-party kernel driver can take down critical infrastructure.",news_report,https://www.techtarget.com/whatis/feature/Explaining-the-largest-IT-outage-in-history-and-whats-next,TechTarget: ~8.5M Windows hosts crash-looped by CrowdStrike content update
ATK-SW-003,Delta Air Lines,"SentinelOne, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"As a direct endpoint-security competitor shipping kernel-adjacent agents with rapid content updates, SentinelOne carries the same class of risk that an unstaged content push crashes customer fleets.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-004,Microsoft Azure,"Amazon Web Services, Inc.",United States,39.7837304,-100.445882,MEDIUM,unverified_access_blocked,"AWS runs comparable global edge/DDoS-mitigation infrastructure (Shield, CloudFront) where an implementation error in defenses or routing could amplify a containable attack into a broad outage.",vendor_report,https://inventivehq.com/blog/cloudflare-vs-aws-shield-vs-azure-ddos-vs-google-cloud-armor-web-security-comparison,"InventiveHQ: comparison of Cloudflare, AWS Shield, Azure DDoS, Google Cloud Armor edge defenses"
ATK-SW-004,Microsoft Azure,Google LLC (Google Cloud),United States,39.7837304,-100.445882,MEDIUM,reconfirmed_via_search,"Google Cloud's Cloud Armor and global edge network provide the same DDoS-defense-plus-routing stack, exposing it to the same risk that a defense misconfiguration compounds a latent routing fault.",news_report,https://www.darkreading.com/cloud-security/microsoft-azure-ddos-attack-amplified-cyber-defense-error,"Confirms Azure's DDoS-defense-implementation error (routing misconfig amplified the attack) as the exact failure mode; Google Cloud Armor runs the same DDoS-defense-plus-routing architecture (per Google Cloud Armor docs), sharing the same class of misconfiguration risk."
ATK-SW-004,Microsoft Azure,"Cloudflare, Inc.",United States,39.7837304,-100.445882,MEDIUM,reconfirmed_via_search,Cloudflare's global edge-based DDoS mitigation is the exact architecture that failed at Azure Front Door; a defensive-implementation error in its scrubbing/routing could similarly self-inflict an outage.,news_report,https://blog.cloudflare.com/18-november-2025-outage/,"Cloudflare independently suffered a real self-inflicted outage (Nov 18, 2025, misconfigured database permissions update cascaded through Bot Management) and a separate Sept 12, 2025 self-DDoS from a botched dashboard update -- both confirm Cloudflare's edge/scrubbing architecture is exposed to the same self-inflicted defensive-failure risk claimed."
ATK-SW-004,Microsoft Azure,"Akamai Technologies, Inc.",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"As a major CDN/edge and DDoS-mitigation provider, Akamai runs the same globally distributed scrubbing-and-routing model exposed to defense-implementation errors amplifying attacks.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-005,"Ivanti, Inc.",Citrix Systems (Cloud Software Group),United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,Citrix's NetScaler/ADC gateways are the same class of internet-facing remote-access appliance repeatedly hit by China-nexus zero-day RCE exploitation with persistent implants.,news_report,https://cloud.google.com/blog/topics/threat-intelligence/citrix-zero-day-espionage/,Mandiant/Google Cloud analysis of CVE-2023-3519 confirms Citrix NetScaler ADC/Gateway was exploited as a zero-day by a likely China-nexus espionage actor to implant persistent webshells -- directly supporting the same class of internet-facing remote-access appliance exposure claimed for Citrix vs. Ivanti.
ATK-SW-005,"Ivanti, Inc.","Fortinet, Inc.",United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"Fortinet's FortiGate/FortiOS VPN appliances have suffered analogous unauthenticated RCE zero-days exploited by nation-state actors, the same edge-device espionage surface as Ivanti Connect Secure.",news_report,https://www.csoonline.com/article/1306816/fortinet-urges-patching-n-day-bug-amid-ongoing-nation-state-exploitation.html,"Confirms FortiOS RCE vulnerabilities (e.g., CVE-2022-42475, CVE-2023-27997) exploited by nation-state actor Volt Typhoon, the same edge-device espionage pattern as Ivanti Connect Secure."
ATK-SW-005,"Ivanti, Inc.","Palo Alto Networks, Inc.",United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,Palo Alto's GlobalProtect/PAN-OS gateways are internet-facing remote-access appliances subject to the same unauthenticated RCE zero-day exploitation and persistence risk targeted by China-nexus clusters.,news_report,https://unit42.paloaltonetworks.com/active-exploitation-of-pan-os-cve-2026-0257/,"Unit 42's own threat brief on CVE-2026-0300/CVE-2026-0257 PAN-OS unauthenticated RCE, attributed to China-nexus cluster CL-STA-1132 -- same unauthenticated edge-appliance RCE pattern."
ATK-SW-005,"Ivanti, Inc.",Pulse Secure / Cloud Software Group,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Pulse Secure SSL-VPN gateways (now under Ivanti/Cloud Software Group) have a documented history of nation-state zero-day exploitation, the identical remote-access-appliance espionage exposure.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-006,Coinbase,StepSecurity,United States,39.7837304,-100.445882,REPORTED,confirmed,GitHub Actions runtime-security vendor whose Harden-Runner anomaly detection was central to catching the tj-actions/changed-files compromise; its entire business surface is the same CI/CD supply-chain risk this incident exploited.,vendor_report,https://www.stepsecurity.io/,StepSecurity Harden-Runner detected the tj-actions runtime anomaly
ATK-SW-006,Coinbase,GitGuardian,France,46.603354,1.8883335,MEDIUM,resourced_correctly,Secrets-detection platform whose customers depend on catching exactly the leaked AWS keys/tokens dumped into public CI logs by the malicious tj-actions commit; directly exposed to the same secret-in-CI threat surface.,news_report,https://blog.gitguardian.com/compromised-tj-actions/,"GitGuardian's own blog post analyzing the tj-actions/changed-files compromise and the secrets (AWS keys, tokens) leaked into public CI logs -- directly on point."
ATK-SW-006,Coinbase,Truffle Security (TruffleHog),United States,39.7837304,-100.445882,MEDIUM,confirmed,"Open-source and commercial secrets scanner focused on leaked credentials in Git repos and CI; the tj-actions attack scraped runner memory for exactly the tokens/keys TruffleHog is built to find, making its customer base a direct peer risk group.",vendor_report,https://www.chainguard.dev/supply-chain-security-101/buyers-guide-software-supply-chain-security-tools,Chainguard supply-chain security buyers guide listing TruffleHog / scanning tools
ATK-SW-006,Coinbase,Aqua Security,Israel,30.8124247,34.8594762,MEDIUM,confirmed,Software supply-chain and CI/CD security vendor (co-author of Chain-bench) whose customers run the same third-party GitHub Actions dependency model that was weaponized against Coinbase via tj-actions.,vendor_report,https://www.chainguard.dev/supply-chain-security-101/buyers-guide-software-supply-chain-security-tools,Chainguard buyers guide referencing Aqua Security / Chain-bench supply-chain auditing
ATK-SW-006,Coinbase,Chainguard,United States,39.7837304,-100.445882,MEDIUM,confirmed,"Software supply-chain security vendor whose entire offering addresses the pinned-dependency / mutable-tag risk that let a single malicious commit reach 23,000+ repos through tj-actions.",vendor_report,https://www.chainguard.dev/supply-chain-security-101/buyers-guide-software-supply-chain-security-tools,Chainguard supply-chain security buyers guide
ATK-SW-007,chalk (maintainer: Qix),Python Software Foundation (PyPI),United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"Operator of the PyPI registry, which faces the identical maintainer-account-phishing and malicious-package-publishing threat that turned chalk's npm account into a crypto-clipper distribution channel.",news_report,https://thehackernews.com/2025/07/pypi-warns-of-ongoing-phishing-campaign.html,PyPI warned of an ongoing phishing campaign targeting maintainer credentials to publish malicious package releases -- the same maintainer-account-takeover threat class that hit chalk on npm.
ATK-SW-007,chalk (maintainer: Qix),GitHub (npm registry operator),United States,39.7837304,-100.445882,REPORTED,confirmed,"As owner/operator of npm itself, GitHub carries the direct platform risk from maintainer-2FA phishing and is responding with FIDO-based 2FA and 7-day tokens after this and similar package hijacks.",news_report,https://www.securityweek.com/github-boosting-security-in-response-to-npm-supply-chain-attacks/,SecurityWeek: GitHub boosting security in response to npm supply-chain attacks
ATK-SW-007,chalk (maintainer: Qix),"Socket, Inc.",United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,Open-source dependency security vendor whose product is built to detect exactly the malicious npm package versions (like the chalk crypto-clipper) that ship through hijacked maintainer accounts; its customer base is the peer risk population.,news_report,https://socket.dev/blog/npm-author-qix-compromised-in-major-supply-chain-attack,Socket's own blog post breaking and analyzing the Qix/chalk npm account compromise and crypto-clipper payload -- direct primary source.
ATK-SW-007,chalk (maintainer: Qix),RubyGems (Ruby Central),United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,Package registry for the Ruby ecosystem exposed to the same account-takeover-and-malicious-publish pattern that compromised chalk on npm; a direct sector peer among open-source package registries.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-007,chalk (maintainer: Qix),OX Security,Israel,30.8124247,34.8594762,MEDIUM,confirmed,Application/software supply-chain security firm that published analysis of the 19 compromised npm packages; its customers face the same billions-of-downloads blast-radius risk exposed by the chalk incident.,vendor_report,https://www.ox.security/blog/npm-packages-compromised/,OX Security: 19 npm packages compromised in major supply-chain attack
ATK-SW-008,AT&T,Verizon Communications,United States,37.6775268,-77.8854334,CONFIRMED,confirmed,"Named among the nine US carriers breached by Salt Typhoon, exposed to the same exploitation of edge devices and CALEA lawful-intercept systems that hit AT&T.",news_report,https://techcrunch.com/2026/03/09/salt-typhoon-china-who-has-been-hacked-global-telecom-giants/,TechCrunch mapping Salt Typhoon victims including Verizon
ATK-SW-008,AT&T,T-Mobile US,United States,30.6042481,-87.122551,CONFIRMED,confirmed,Publicly acknowledged as one of the US telecoms compromised by the PRC-linked Salt Typhoon cluster targeting the same wiretap and metadata infrastructure as at AT&T.,news_report,https://en.wikipedia.org/wiki/Salt_Typhoon,Wikipedia Salt Typhoon entry listing T-Mobile among nine breached carriers
ATK-SW-008,AT&T,Lumen Technologies,United States,33.7167573,-117.8057759,CONFIRMED,confirmed,"One of the nine confirmed Salt Typhoon carrier victims, exposed to identical unpatched Cisco/Ivanti/Palo Alto edge-device compromise and lawful-intercept access.",news_report,https://www.bleepingcomputer.com/news/security/charter-and-windstream-among-nine-us-telecoms-hacked-by-china/,BleepingComputer naming the nine US telecoms hacked by China including Lumen
ATK-SW-008,AT&T,Charter Communications (Spectrum),United States,42.7271791,-73.8568362,CONFIRMED,confirmed,Confirmed breached by Salt Typhoon; a US Senate inquiry (Grassley) specifically pressed Charter on the same espionage campaign that hit AT&T.,news_report,https://www.bleepingcomputer.com/news/security/charter-and-windstream-among-nine-us-telecoms-hacked-by-china/,BleepingComputer: Charter and Windstream among nine US telecoms hacked by China
ATK-SW-008,AT&T,Windstream Holdings,United States,39.7837304,-100.445882,CONFIRMED,confirmed,Named among the nine US carriers breached by the same PRC MSS-linked cluster exploiting the CALEA lawful-intercept surface AT&T shares.,news_report,https://www.bleepingcomputer.com/news/security/charter-and-windstream-among-nine-us-telecoms-hacked-by-china/,BleepingComputer naming Windstream among Salt Typhoon carrier victims
ATK-SW-009,PowerSchool Holdings (Bain Capital),Infinite Campus,United States,37.3326452,-122.029923,MEDIUM,confirmed,"Direct K-12 SIS competitor holding sensitive student PII at district scale; the same support-portal/MFA-gap and mass-export risk that breached PowerSchool applies to its platform, and districts are migrating to it post-breach.",market,https://listedtech.com/blog/the-2025-k-12-sis-market/,ListEdTech 2025 K-12 SIS market share naming Infinite Campus as a leading peer
ATK-SW-009,PowerSchool Holdings (Bain Capital),"Skyward, Inc.",United States,39.7837304,-100.445882,MEDIUM,confirmed,"K-12 student information system vendor storing the same categories of student/teacher records (SSNs, medical, academic) that were exfiltrated from PowerSchool, sharing the identical breach surface.",market,https://softwareconnect.com/roundups/best-student-information-systems/,Software Connect best SIS roundup listing Skyward among PowerSchool peers
ATK-SW-009,PowerSchool Holdings (Bain Capital),Tyler Technologies,United States,43.7820321,-70.1887531,DIRECTIONAL,citation_mismatch_downgraded,Growing K-12 SIS provider (via its education products) holding district-scale student data subject to the same credential-theft-plus-mass-export threat model that hit PowerSchool.,unverified_citation,,Original citation (https://listedtech.com/blog/the-2025-k-12-sis-market/) checked and does not mention Tyler Technologies in support of this claim; downgraded to unverified.
ATK-SW-009,PowerSchool Holdings (Bain Capital),Aeries Software,United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"California-market-leading K-12 SIS vendor holding the same sensitive student PII at multi-district scale, exposed to the identical remote-support and export-tool abuse vector seen at PowerSchool.",news_report,https://www.idtheftcenter.org/post/aeries-data-breach-affects-school-districts-across-california/,"Confirms Aeries SIS breach exposing student/parent PII (login info, addresses, password hashes) across 600+ California districts -- same sensitive student-data-at-scale exposure as PowerSchool."
ATK-SW-009,PowerSchool Holdings (Bain Capital),FACTS Education Solutions,United States,39.7837304,-100.445882,MEDIUM,confirmed,"Second-largest identified K-12 SIS provider by implementations, holding comparable student/family records and facing the same SaaS credential-and-export breach surface as PowerSchool.",market,https://listedtech.com/blog/the-2025-k-12-sis-market/,ListEdTech reporting FACTS SIS at 15% of K-12 SIS implementations
ATK-SW-010,"Coinbase Global, Inc.","Kraken (Payward, Inc.)",United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Major US crypto exchange running large outsourced customer-support operations with standing access to full KYC dossiers, exposed to the same insider-bribery/data-theft threat that hit Coinbase.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-010,"Coinbase Global, Inc.",Binance,Malta,35.9311442,14.3951627,DIRECTIONAL,model_inference,"World's largest crypto exchange with extensive offshore support staff holding customer KYC and balance data, sharing Coinbase's core risk of bribed support agents exfiltrating complete customer records.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-010,"Coinbase Global, Inc.",Gemini Trust Company,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,US-regulated crypto exchange maintaining full KYC dossiers and support-agent access identical to the standing-access weakness the ShinyHunters actors exploited against Coinbase via bribed contractors.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-010,"Coinbase Global, Inc.",Crypto.com,Singapore,1.357107,103.8194992,DIRECTIONAL,model_inference,"Large retail crypto exchange with outsourced global customer-support centers holding government-ID images and balances, exposed to the same insider-threat monetization risk realized at Coinbase.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-010,"Coinbase Global, Inc.",Robinhood Markets,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Retail crypto/brokerage platform holding SSNs, bank links and ID images with tiered support access, sharing Coinbase's exposure to support-staff insider theft of complete customer records.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-011,Authy consumer users,Cisco (Duo Security),United States,39.7837304,-100.445882,MEDIUM,confirmed,"Operator of the Duo Mobile MFA app; like Authy it anchors accounts to phone numbers and enrollment identities, exposing its user base to the same SIM-swap/phishing targeting that the Authy phone-number leak enabled.",market,https://unstar.app/blog/2fa-authenticator-apps-ranked-authy-google-microsoft-duo-2026,2FA app ranking naming Duo alongside Authy as leading authenticators
ATK-SW-011,Authy consumer users,Google (Google Authenticator),United States,39.7837304,-100.445882,MEDIUM,unverified_access_blocked,"Provider of one of the largest 2FA apps; a comparable enumeration/scrape of its MFA user base would likewise convert protected users into a SIM-swap and smishing target list, the core harm of the Authy leak.",market,https://www.techrepublic.com/article/authy-vs-google-authenticator/,TechRepublic Authy vs Google Authenticator comparison
ATK-SW-011,Authy consumer users,Microsoft (Microsoft Authenticator),United States,39.7837304,-100.445882,MEDIUM,confirmed,"Major MFA app provider whose users would face the same downstream phishing/SIM-swap exposure if account-identifier data were scraped, the exact threat that the Authy/Twilio API leak created.",market,https://unlocked.everykey.com/best-alternatives-to-microsoft-authenticator-for-secure-mfa-solutions-in-2026/,Everykey MFA comparison listing Microsoft Authenticator among Authy peers
ATK-SW-011,Authy consumer users,Okta,United States,64.9262361,-147.8693381,DIRECTIONAL,model_inference,Identity/MFA platform whose customer end-users are protected by the same phone-and-push factors; enumerating that population would create a high-value phishing target list just as the Authy leak did.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-011,Authy consumer users,Twilio,United States,37.7835223,-122.395938,REPORTED,confirmed,"As the parent of Authy and owner of the unauthenticated API endpoint abused to scrape the 33.4M numbers, Twilio's other verification/messaging APIs face the same enumeration-of-users exposure.",company,https://www.twilio.com/en-us/blog/products/authy-vs-google-authenticator,Twilio (Authy owner) product page confirming its ownership and role
ATK-SW-012,Instructure Holdings (Canvas),D2L (Brightspace),Canada,61.0666922,-107.991707,MEDIUM,confirmed,Major higher-ed LMS competitor holding institution-scale student/teacher records; exposed to the same self-service/free-tier signup-then-privilege-escalation mass-exfiltration risk that hit Canvas.,market,https://everything-pr.com/higher-ed-enablement-instructure-d2l-anthology,"Higher-ed LMS market piece naming Instructure, D2L and Anthology as dominant players"
ATK-SW-012,Instructure Holdings (Canvas),Anthology (Blackboard),United States,39.7837304,-100.445882,MEDIUM,confirmed,Long-established higher-ed LMS with large enterprise deployments storing the same categories of student data; a direct sector peer to the platform whose free-tier seam was exploited for 275M records.,market,https://everything-pr.com/higher-ed-enablement-instructure-d2l-anthology,Higher-ed LMS market coverage naming Anthology/Blackboard among leaders
ATK-SW-012,Instructure Holdings (Canvas),Moodle,Australia,-24.7761086,134.755,MEDIUM,confirmed,"Widely deployed open-source LMS whose self-hosted and hosted institutions hold comparable student records, exposed to the same account-provisioning-abuse and mass-export threat surface as Canvas.",market,https://www.instructure.com/en-gb/canvas-how-it-compares,Instructure comparison page naming Moodle as a Canvas competitor
ATK-SW-012,Instructure Holdings (Canvas),PowerSchool Holdings,United States,39.7837304,-100.445882,MEDIUM,reconfirmed_via_search,Education-SaaS peer that suffered a parallel mass-exfiltration via a support-portal/credential seam; shares Canvas's core risk of a low-privilege signup or support path escalating to bulk student-data theft.,news_report,https://techcrunch.com/2025/03/10/what-powerschool-isnt-saying-about-its-massive-student-data-breach/,"Confirmed: a compromised subcontractor credential plus a customer support portal (PowerSource) lacking MFA gave an attacker admin-level access; between Dec 19-28, 2024 he systematically downloaded student/teacher databases across thousands of districts -- matches the claimed low-privilege-to-bulk-exfiltration pattern."
